"id","SSA_trend_cor","STL_trend_cor","TRAD_trend_cor","SSA_trend_rmse","STL_trend_rmse","TRAD_trend_rmse","SSA_seas_cor","STL_seas_cor","TRAD_seas_cor","SSA_seas_rmse","STL_seas_rmse","TRAD_seas_rmse","SSA_resid_cor","STL_resid_cor","TRAD_resid_cor","SSA_resid_rmse","STL_resid_rmse","TRAD_resid_rmse","SSA_acf_rmse","STL_acf_rmse","TRAD_acf_rmse","SSA_delta_tau","STL_delta_tau","TRAD_delta_tau"
54,0.974196704652644,0.98749712445712,0.405184889845747,0.415905787324384,0.416664764141519,0.420194704954111,0.980503255669951,0.960047517063872,0.959649860739857,0.417608895021632,0.419055304858941,0.419088307381226,0.7578944397581,0.76412626716834,0.612266646337747,0.0328363809709506,0.0406551017711023,0.0643748495862922,0.0630418448286241,0.157405463666456,0.261031519751877,-1.33568400858964,2.3887192649112,NA
55,0.964410747945872,0.97708642735166,0.405184889845747,0.417628473045683,0.418601922742269,0.422118534100786,0.974683059014727,0.958667272671696,0.958881959451372,0.417553568794923,0.419139414031432,0.419116055608287,0.712216712994461,0.737876317558643,0.591211895983683,0.0351562035012818,0.0418554813707044,0.0645696202617828,0.0721431908399461,0.140982786555745,0.251757557226618,-1.74948856824962,2.26350075905196,NA
56,0.972907262384713,0.971491440184944,0.405184889845747,0.415735360698309,0.416695642888842,0.419654395244191,0.985609404841252,0.959225183730373,0.958931299053047,0.417163013740956,0.419042023356797,0.419115126483734,0.799837781628488,0.724818521995354,0.59690603354903,0.0302793967537319,0.0419881502572039,0.0645654877933808,0.0542721469677437,0.131555178306199,0.262399283698637,-1.31382252785701,2.07673958598058,NA
57,0.984949686184572,0.978495092358904,0.405184889845747,0.419155973395248,0.419395815854605,0.422866460289789,0.97799980439548,0.959823559402491,0.959188941739147,0.417614425230394,0.419011360104272,0.419103379825486,0.768477193179832,0.747131205003892,0.576260231918878,0.0322084123352438,0.0413424499988227,0.06452001754523,0.0567325049872067,0.153013486050795,0.237529575225964,-1.0731823006092,2.35534137325729,NA
58,0.988635591153644,0.981428706463874,0.405184889845748,0.417915465873952,0.418689564356324,0.422436084334519,0.977339763595237,0.959661149227042,0.958876647675121,0.417837038884763,0.419045922713985,0.419115516376856,0.766837148321936,0.760149661095996,0.598928427587598,0.0322306021131613,0.0412510744843201,0.0645612383849915,0.0587427382965085,0.15637929613236,0.231398317011829,-1.13351708404832,2.50287174757412,NA
59,0.978140563270331,0.973867402814966,0.405184889845747,0.419887281999235,0.420461638297587,0.423682534858416,0.978973123021125,0.960182162668592,0.95953524740552,0.41792554713443,0.41903073065077,0.419109722568383,0.770378507142021,0.750840445850177,0.598169119169053,0.0322293705291283,0.0416707719614285,0.0645676781218458,0.0581012544519592,0.186125070892653,0.242880578478025,-1.29739885837747,2.4850760207379,NA
60,0.967453937649251,0.986608123736446,0.40518488984575,0.419944501016363,0.420436718421822,0.424205360210125,0.979982538698021,0.959720409995821,0.959389796236321,0.417564559028262,0.41904863415893,0.419091879556628,0.75443289614888,0.756825830285655,0.585802294560187,0.0330739452598895,0.0412808466752721,0.0649486993819628,0.0563388457978672,0.160073357609677,0.235946889173149,-1.19470138594233,2.7408889637902,NA
61,0.982632011222994,0.980370603818319,0.405184889845745,0.412472594603259,0.412896002143195,0.416826518228315,0.981298367768121,0.958083069245067,0.958342534782721,0.417088347782326,0.419125014090966,0.419144261973174,0.787586351702289,0.734298984187324,0.580559388277727,0.0311271949130459,0.0423023076669214,0.0650914618577543,0.0518059439166319,0.161609591243864,0.236871124698751,-1.13614866553234,2.69598866439125,NA
62,0.975813289075299,0.98638625603815,0.405184889845744,0.421622539344313,0.422937128437023,0.426521729554128,0.977785940682529,0.959044159039067,0.958224342442406,0.417660228124811,0.419081228714859,0.419156876009755,0.756338091800776,0.764890606149204,0.603708800552516,0.0331656110778454,0.0416372864995027,0.0650245289971426,0.0607019433068975,0.16858033971254,0.252008218319589,-1.17894494638217,2.44834644983622,NA
63,0.979806399435668,0.971077648753523,0.405184889845746,0.417050235529169,0.417537248168899,0.421229145441792,0.985306608538868,0.958193726513463,0.958397384146907,0.417559404488097,0.419098302861525,0.419137576664581,0.833577795396034,0.746144593262554,0.578974976092992,0.0277855762624324,0.0426770277745891,0.064702081465027,0.0446295005021378,0.168805305422464,0.223412102759129,-0.784124308011383,2.66058267014142,NA
64,0.985998476571418,0.980107399250123,0.405184889845746,0.414327782445487,0.414816480365524,0.418218209688035,0.979672636448409,0.958080471062964,0.958037784579027,0.41804582593377,0.419140303734991,0.419166234163359,0.762923210974551,0.74766273597543,0.567223268550013,0.0325792940337806,0.0426190416024741,0.0651849898424837,0.0553711049077964,0.1929043255329,0.223567556751244,-1.29322283419464,2.68539227937265,8.19795640027752
65,0.977643444108445,0.982378124010873,0.405184889845746,0.415288212590236,0.41621147619114,0.420168384680524,0.978948576796437,0.959324719428299,0.959053371311594,0.417861050637306,0.419088600436953,0.419110606047722,0.761586737227606,0.744360505284427,0.585830933066185,0.0325293611779933,0.0415195133714272,0.0647927057890671,0.0577591476824076,0.179271503367368,0.243101419414279,-1.00156027397049,2.47961271355381,NA
