"timeseries","residual.SSA","residual.STL","residual.Trad","seasonal.SSA","seasonal.STL","seasonal.Trad","trend.SSA","trend.STL","trend.Trad"
0.0204806216061115,-0.00183257371738451,-0.0114798444456021,-0.0159650836724315,-0.00701657119333486,-0.00211534157093102,-0.00122735350878691,0.0293297665168309,0.0340758076226446,0.0376730587873299
0.0202588625252247,-0.00130173043493841,-0.00889606180802189,-0.0135677233922753,-0.00780007380803185,-0.00493348115916425,-0.00385310320862845,0.0293606667681949,0.0340884054924108,0.0376796891261285
0.0200660638511181,-0.000864979794185799,-0.00662096944041449,-0.0108972513903755,-0.00848901181464765,-0.00741397007064445,-0.00672300422343346,0.0294200554599515,0.034101003362177,0.0376863194649271
0.0199168622493744,-0.000561064343675512,-0.00523685239911812,-0.00943121773406343,-0.00902919588469124,-0.00895988658345073,-0.0083448698202878,0.0295071224777411,0.0341136012319432,0.0376929498037256
0.0196833200752735,-0.000544166585357497,-0.00501637218306264,-0.00937184899734542,-0.0093928328169778,-0.0094265068433733,-0.00864441106990525,0.0296203194776088,0.0341261991017094,0.0376995801425242
0.0193788260221481,-0.000788666093718381,-0.00481166154386096,-0.0092341799225509,-0.00958998572057114,-0.00994830940546656,-0.00909320453662371,0.0297574778364377,0.0341387969714757,0.0377062104813227
0.0187744162976742,-0.00147337076560054,-0.00458943453996911,-0.00892955920955537,-0.00966811843349585,-0.0107875440035986,-0.0100088653128918,0.0299159054967706,0.0341513948412419,0.0377128408201213
0.0184698104858398,-0.00192217851268315,-0.00519910691503477,-0.00959411245014484,-0.00970052126649962,-0.0104950753101335,-0.00965554822293519,0.0300925102650226,0.0341639927110081,0.0377194711589199
0.0185323860496283,-0.00198263091782611,-0.00481441418158454,-0.0092564024939498,-0.00976859317077609,-0.0108297903495615,-0.00993731295414038,0.0302836101382305,0.0341765905807743,0.0377261014977184
0.0183852389454842,-0.00216158697099156,-0.00514461367904361,-0.00946256564700212,-0.00993868937930377,-0.0106593358260127,-0.00988492724403071,0.0304855152957795,0.0341891884505405,0.037732731836517
0.0185596384108067,-0.0018945701676176,-0.00413855686558515,-0.008375333437584,-0.0102405581822589,-0.0115035910439149,-0.0108043903269249,0.0306947667606832,0.0342017863203067,0.0377393621753156
0.0187624879181385,-0.00148091744204918,-0.00308039232430562,-0.00729469936516102,-0.0106648482428776,-0.0123715039476288,-0.0116888052308146,0.0309082536030653,0.0342143841900729,0.0377459925141141
0.0184886194765568,-0.0014738396303874,-0.00327525390043051,-0.0065738086345285,-0.0111606409902542,-0.0124631086828518,-0.0126901947418274,0.0311231000971984,0.0342269820598391,0.0377526228529127
0.0182634107768536,-0.00142263089988464,-0.00323977639340308,-0.00647591715674153,-0.0116506468205112,-0.0127363927593487,-0.0130199252581162,0.0313366884972495,0.0342395799296053,0.0377592531917113
0.0182900503277779,-0.00119909366238933,-0.00420513890507064,-0.00741591220717183,-0.0120576485102313,-0.011756988566523,-0.0120599209955601,0.0315467925003985,0.0342521777993715,0.0377658835305098
0.0186917074024677,-0.000732994384316002,-0.00470435470409312,-0.00791141687604512,-0.0123269210058954,-0.0108687135625769,-0.0111693895907956,0.0317516227926791,0.0342647756691377,0.0377725138693084
0.0184845887124538,-0.00102281708064011,-0.00555807331234257,-0.00872037880847102,-0.0124426988645214,-0.0102347115141075,-0.0105741766871821,0.0319501046576154,0.0342773735389039,0.037779144208107
0.0193378236144781,-0.000377382576970318,-0.0053620431662046,-0.00828994459508669,-0.012426459905177,-0.00959010462798743,-0.0101580063373407,0.0321416660966254,0.0342899714086701,0.0377857745469055
0.0202839411795139,0.000301157732595623,-0.00476902380715317,-0.00756573933374737,-0.0123428850697145,-0.00924960429176926,-0.00994272437244278,0.0323256685166328,0.0343025692784364,0.0377924048857041
0.0204676911234856,0.000246065812459558,-0.00564116432147337,-0.00831028897229858,-0.0122808177777056,-0.00820631170324363,-0.0090210551287185,0.0325024430887316,0.0343151671482026,0.0377990352245026
0.0209891125559807,0.00063593748009518,-0.00654472211668736,-0.0090983595577153,-0.012319874975884,-0.00679393034530074,-0.00771819344960523,0.0326730500517695,0.0343277650179688,0.0378056655633012
0.020512793213129,0.000183961247922873,-0.00797051203251329,-0.0105286601485,-0.0125100009055292,-0.00585705764209264,-0.00677084254047078,0.0328388328707354,0.034340362887735,0.0378122959020998
0.0205747578293085,0.000412939322437612,-0.00847549660957683,-0.0110510065867731,-0.0128396800199438,-0.00530270631861585,-0.00619316182481674,0.0330014985268147,0.0343529607575012,0.0378189262408983
0.0204114206135273,0.000479436362648796,-0.00869715306844027,-0.0113017496409505,-0.0132307693005698,-0.00525698494529983,-0.00611238632521907,0.0331627535514483,0.0343655586272674,0.0378255565796969
0.0203532204031944,0.000562014597986986,-0.00955005703048336,-0.0122470157341995,-0.0135331044370787,-0.00447487906335582,-0.0052319507811016,0.0333243102422861,0.0343781564970336,0.0378321869184955
0.0203152969479561,0.000367678731825387,-0.0103085729194101,-0.0131206665228124,-0.0135399979640043,-0.00376688449943359,-0.00440285378652552,0.033487616180135,0.0343907543667998,0.037838817257294
0.021044883877039,0.000402368615021426,-0.0118888498841541,-0.0149394906773397,-0.0130113373206111,-0.00146961847537294,-0.00186107304171392,0.0336538525826286,0.034403352236566,0.0378454475960926
0.0209754407405853,-0.00114233688472123,-0.0141592340884338,-0.0174965914594836,-0.0117058805152389,0.00071872472268688,0.000619954265177782,0.0338236581405454,0.0344159501063322,0.0378520779348912
0.0208474639803171,-0.00374515387296223,-0.0162862038288773,-0.0196171822417355,-0.00940463751781126,0.00270511983309594,0.00260593794836292,0.0339972553710906,0.0344285479760984,0.0378587082736897
0.0297843255102634,0.00155850804825376,-0.0104096250260005,-0.0136204309454498,-0.00594842305005127,0.00575280469039925,0.00553941784322492,0.034174240512061,0.0344411458458646,0.0378653386124883
0.0375006645917892,0.00446998036813679,-0.00457958354930658,-0.00783194589955725,-0.00132153939497617,0.00762650442546497,0.00746064154005963,0.0343522236186286,0.0344537437156309,0.0378719689512869
0.0436834171414375,0.00475697151387096,-0.000450010138203998,-0.00363720092505591,0.00439803777546614,0.00966708569424447,0.00944201877640801,0.0345284078521004,0.0344663415853971,0.0378785992900854
0.0455401465296745,-0.000192093925556984,-0.00139653842569821,-0.00463676588747191,0.0110325656018659,0.0124552563758732,0.0122916827882625,0.0346996748533656,0.0344814285794995,0.037885229628884
0.0463138371706009,-0.00686665798168924,-0.00242185183595591,-0.00570757888949116,0.018317348915051,0.0142391734329548,0.0141295560924095,0.0348631462372391,0.034496515573602,0.0378918599676826
0.0627529695630074,0.00185663846209811,0.0110567412699355,0.00807408667863612,0.0258806076044186,0.0171846257253675,0.0167803925778901,0.0350157234964906,0.0345116025677044,0.0378984903064811
